korpus,bracket,deck,labelQuelle,deckeDahinter,quelle,unbekannteKarten,totalCards,fastManaCount,landCount,untappedLandPercent,averageCmc,cheapCardRatio,manaByTurn3,cheapestWinComboMana,earliestWinTurn,completeComboCount,winComboCount,distinctWinLines,tutorCount,drawCount,freeInteractionCount,counterspellCount,removalCount,boardwipeCount,rampCount,interactionDensity,gameChangerCount,colorCount,simMedianWinTurn,simWinByTurn3,simWinByTurn4,simWinByTurn5,simWinRate
cEDH,,ezuri-claw-of-progress,,,,0,100,6,32,100,1.82,0.29,3.5,6,10,2,2,2,8,13,6,9,5,1,25,0.2,14,5,6,0.0495,0.1505,0.2805,0.705
cEDH,,volrath-the-shapestealer,,,,0,100,6,31,94,2.25,0.24,3.4,10,,2,2,2,8,9,4,4,11,2,15,0.19,14,5,9,0,0,0.0005,0.063
cEDH,,zaxara-the-exemplary,,,,0,100,7,31,100,1.88,0.28,3.6,6,9,16,2,2,8,11,8,10,10,1,23,0.28,18,5,6,0.0105,0.083,0.1975,0.5405
cEDH,,harald-king-of-skemfar,,,,0,100,7,27,100,2.01,0.29,3.4,,,11,0,0,10,9,1,1,8,0,25,0.1,12,5,,0,0,0,0
cEDH,,nath-of-the-gilt-leaf,,,,0,100,6,27,100,2.25,0.28,3.3,,,2,0,0,8,10,2,0,12,2,20,0.14,15,5,,0,0,0,0
cEDH,,tyvar-the-bellicose,,,,0,100,5,32,97,2.29,0.22,3.5,,,17,0,0,7,8,1,0,10,1,26,0.11,12,5,,0,0,0,0
cEDH,,wort-the-raidmother,,,,0,100,13,27,96,2.18,0.22,3.8,,,4,0,0,4,10,3,2,7,0,32,0.12,11,5,,0,0,0,0
cEDH,,grumgully-the-generous,,,,0,100,7,32,97,2.41,0.24,3.7,13,,4,1,8,7,3,3,2,16,1,22,0.21,11,5,9,0,0,0.0005,0.0065
cEDH,,krenko-mob-boss,,,,0,100,6,31,97,2.28,0.21,3.4,7,,31,5,8,4,5,3,2,15,1,17,0.2,8,5,7,0.009,0.0255,0.056,0.2215
cEDH,,krenko-tin-street-kingpin,,,,0,100,6,30,100,2.1,0.26,3.3,8,,4,3,12,3,7,4,3,14,2,17,0.21,7,5,8,0.0005,0.0035,0.011,0.0585
cEDH,,squee-the-immortal,,,,0,100,8,45,100,2.44,0.13,3.9,11,,6,1,7,4,9,3,1,5,1,20,0.09,7,5,6,0.005,0.0205,0.044,0.1315
cEDH,,ib-halfheart-goblin-tactician,,,,0,100,1,33,94,3.09,0.09,3,21,,2,2,2,1,4,2,1,17,4,11,0.2,1,5,,0,0,0,0
cEDH,,muxus-goblin-grandee,,,,0,100,12,27,100,2.18,0.26,4,10,,5,1,6,4,2,4,3,14,0,22,0.21,8,5,9,0,0,0.001,0.0185
cEDH,,purphoros-god-of-the-forge,,,,0,100,8,31,100,2.48,0.17,3.7,,,5,0,0,4,6,4,3,14,2,20,0.21,8,5,,0,0,0,0
cEDH,,mahadi-emporium-master,,,,0,100,10,29,97,2.65,0.22,4,16,,2,1,5,7,7,5,2,14,3,28,0.21,13,5,9,0,0,0.002,0.044
cEDH,,garna-bloodfist-of-keld,,,,0,100,9,33,91,2.46,0.2,4.5,,,0,0,0,5,4,4,2,9,0,16,0.15,9,5,,0,0,0,0
cEDH,,lagomos-hand-of-hatred,,,,0,100,11,31,97,2.22,0.23,4.5,,,3,0,0,9,11,7,3,14,1,23,0.24,16,5,,0,0,0,0
cEDH,,shagrat-loot-bearer,,,,0,100,0,40,88,2.68,0.13,2.9,,,0,0,0,0,5,0,0,8,2,5,0.08,0,5,,0,0,0,0
cEDH,,kresh-the-bloodbraided,,,,0,100,2,37,89,3.76,0.07,3.2,,,0,0,0,3,6,2,0,12,2,17,0.14,3,5,,0,0,0,0
cEDH,,alesha-who-smiles-at-death,,,,0,100,9,30,100,2.16,0.23,4.1,12,,23,10,10,9,6,5,3,8,0,17,0.16,18,5,9,0.0005,0.0005,0.0015,0.0205
cEDH,,chainer-nightmare-adept,,,,0,100,11,30,97,2.4,0.22,4.4,,,6,0,0,9,5,6,2,11,2,22,0.19,15,5,,0,0,0,0
cEDH,,feldon-of-the-third-path,,,,0,100,12,29,97,2.56,0.19,4,7,10,8,2,11,4,14,7,5,7,0,24,0.19,10,5,7,0.019,0.0475,0.074,0.2545
cEDH,,shirei-shizos-caretaker,,,,0,100,6,32,94,2.22,0.19,3.9,,,0,0,0,3,18,1,0,11,0,20,0.12,9,5,,0,0,0,0
cEDH,,marchesa-the-black-rose,,,,0,100,9,30,100,2.09,0.23,4.1,4,3,5,4,7,6,8,7,8,6,2,18,0.21,19,5,7,0.043,0.076,0.1285,0.409
cEDH,,kolaghan-the-storms-fury,,,,0,100,0,31,100,3.58,0.06,2.8,,,0,0,0,0,14,0,0,18,4,11,0.18,0,5,,0,0,0,0
cEDH,,the-ur-dragon,,,,0,100,5,34,100,3.88,0.11,3.5,9,,3,3,16,4,6,3,4,7,3,23,0.14,15,5,9,0,0.0005,0.0045,0.076
cEDH,,scion-of-the-ur-dragon,,,,0,99,9,28,100,2.14,0.3434343434343434,3.7,4,4,4,4,7,6,9,6,8,5,0,27,0.1919191919191919,18,5,7,0.0295,0.051,0.089,0.341
cEDH,,karrthus-tyrant-of-jund,,,,0,100,2,38,87,4.24,0.06,3.1,,,0,0,0,1,10,1,0,12,4,24,0.13,0,5,,0,0,0,0
cEDH,,samut-vizier-of-naktamun,,,,0,100,7,29,100,2.14,0.28,3.3,8,,2,1,3,7,6,3,2,14,0,22,0.19,10,5,9,0.001,0.0065,0.0135,0.1205
cEDH,,henzie-toolbox-torre,,,,1,99,6,32,100,2.61,0.26262626262626265,3.6,,,0,0,0,8,6,4,1,11,1,24,0.16161616161616163,15,5,,0,0,0,0
cEDH,,vazi-keen-negotiator,,,,0,100,1,27,81,3.07,0.11,2.3,11,,2,2,1,6,6,1,0,9,3,32,0.1,5,5,8,0.0005,0.009,0.039,0.3
cEDH,,sekkuar-deathkeeper,,,,0,100,8,32,97,1.91,0.28,3.8,7,,8,2,6,9,6,6,3,12,1,19,0.21,12,5,8,0.0025,0.018,0.0555,0.2805
cEDH,,shattergang-brothers,,,,0,100,8,30,100,2.11,0.25,3.8,10,,8,2,6,10,3,0,0,13,2,26,0.13,11,5,8,0.004,0.023,0.0645,0.3495
cEDH,,prossh-skyraider-of-kher,,,,0,100,9,30,100,1.9,0.32,4,19,,4,1,5,7,6,3,2,11,1,27,0.16,18,5,9,0,0,0,0.0155
cEDH,,vaevictis-asmadi-the-dire,,,,0,100,10,33,97,2.39,0.24,4.3,10,,1,1,9,9,5,4,1,9,1,30,0.14,9,5,9,0,0.0005,0.004,0.198
cEDH,,lathliss-dragon-queen,,,,0,100,7,29,90,3.62,0.16,3.4,,,2,0,0,2,12,5,3,13,1,22,0.21,7,5,,0,0,0,0
cEDH,,atsushi-the-blazing-sky,,,,0,100,15,30,97,2.13,0.25,4.5,,,5,0,0,3,9,4,3,14,1,30,0.21,10,5,,0,0,0,0
cEDH,,mangara-the-diplomat,,,,0,100,7,28,96,2.36,0.2,3.2,5,8,6,2,3,3,10,3,5,15,2,16,0.23,9,5,6,0.017,0.035,0.0505,0.119
cEDH,,lotho-corrupt-shirriff,,,,0,100,11,28,96,2.14,0.26,4.2,,,3,0,0,9,12,5,3,8,0,21,0.16,17,5,,0,0,0,0
cEDH,,gavi-nest-warden,,,,0,100,5,31,77,2.81,0.12,3.1,4,6,6,6,7,2,47,3,11,14,7,15,0.28,15,5,7,0.0145,0.047,0.094,0.387
cEDH,,kotori-pilot-prodigy,,,,0,100,2,38,87,3,0.07,3,,,0,0,0,2,9,1,0,7,2,12,0.08,1,5,,0,0,0,0
cEDH,,greasefang-okiba-boss,,,,0,100,5,34,97,2.45,0.21,3.6,,,0,0,0,7,12,0,0,10,0,9,0.1,9,5,,0,0,0,0
cEDH,,sram-senior-edificer,,,,0,100,9,26,100,1.49,0.41,3.2,,,5,0,0,3,10,1,0,6,0,17,0.07,8,5,,0,0,0,0
cEDH,,brago-king-eternal,,,,0,100,7,31,100,2.29,0.19,3.5,,,13,0,0,5,10,6,12,10,1,15,0.28,16,5,,0,0,0,0
cEDH,,yorion-sky-nomad,,,,0,100,7,31,97,2.62,0.19,3.5,13,,17,2,5,4,10,6,11,13,1,16,0.3,13,5,9,0,0,0,0.0005
cEDH,,chulane-teller-of-tales,,,,0,100,4,31,100,1.99,0.26,3.2,,,10,0,0,6,7,6,9,6,1,22,0.21,13,5,,0,0,0,0
cEDH,,roon-of-the-hidden-realm,,,,0,100,6,30,100,2.3,0.25,3.3,15,,13,6,2,7,11,7,14,9,1,20,0.3,20,5,,0,0,0,0
cEDH,,ranar-the-ever-watchful,,,,0,100,3,35,80,3.15,0.09,3.2,,,0,0,0,1,12,1,3,11,2,16,0.15,7,5,,0,0,0,0
cEDH,,raff-capashen-ships-mage,,,,0,100,8,32,94,2,0.25,3.6,,,10,0,0,3,15,7,14,9,1,18,0.3,16,5,,0,0,0,0
cEDH,,talrand-sky-summoner,,,,0,100,4,33,100,2.31,0.24,3.4,14,,2,1,2,5,16,8,18,10,1,10,0.36,12,5,9,0,0,0,0.0035
cEDH,,the-locust-god,,,,0,100,9,31,97,2.22,0.26,3.8,4,4,8,2,5,3,25,9,14,7,1,18,0.3,18,5,6,0.025,0.036,0.0525,0.1275
cEDH,,orvar-the-all-form,,,,0,100,6,31,100,2.22,0.22,3.4,,,4,0,0,5,13,7,17,11,1,11,0.35,13,5,,0,0,0,0
cEDH,,toothy-imaginary-friend,,,,0,100,5,30,100,2.23,0.22,3.2,,,3,0,0,2,21,7,16,9,1,11,0.32,10,5,,0,0,0,0
cEDH,,meloku-the-clouded-mirror,,,,0,100,7,32,97,2.26,0.23,3.6,13,,7,6,3,6,17,8,13,5,2,11,0.26,15,5,10,0,0,0,0.0315
cEDH,,ojer-taq-deepest-foundation,,,,0,100,3,40,98,3.35,0.08,3.8,,,0,0,0,0,12,2,0,9,6,12,0.11,2,5,,0,0,0,0
cEDH,,rhys-the-redeemed,,,,0,100,5,31,100,2.49,0.22,3.2,,,10,0,0,6,11,0,0,7,1,22,0.07,10,5,,0,0,0,0
cEDH,,myrel-shield-of-argive,,,,0,100,6,32,100,2.25,0.2,3.5,,,2,0,0,3,12,2,4,11,3,11,0.17,9,5,,0,0,0,0
cEDH,,kess-dissident-mage,,,,0,100,10,29,100,1.94,0.29,4.1,4,3,6,4,7,9,11,11,12,7,2,18,0.3,24,5,7,0.039,0.0825,0.1385,0.5135
cEDH,,cecily-haunted-mage,,,,0,100,3,30,87,3.53,0.14,2.9,7,,6,2,6,5,16,6,13,10,4,13,0.29,7,5,9,0,0.0015,0.0045,0.071
cEDH,,cormela-glamour-thief,,,,0,100,11,27,100,1.89,0.31,4.1,4,3,14,4,7,7,8,9,11,10,2,21,0.3,22,5,7,0.0545,0.109,0.184,0.4985
cEDH,,anhelo-the-painter,,,,0,100,11,29,100,1.93,0.27,4.1,4,3,6,4,7,7,11,11,11,6,1,17,0.28,23,5,7,0.034,0.0685,0.1085,0.3945
cEDH,,zevlor-elturel-exile,,,,0,100,9,28,100,2.01,0.26,3.7,4,4,5,4,7,8,9,10,9,11,3,17,0.3,22,5,7,0.027,0.056,0.0975,0.3685
cEDH,,admiral-beckett-brass,,,,0,100,2,34,88,3.15,0.1,3.1,,,0,0,0,5,7,4,5,11,5,20,0.2,8,5,,0,0,0,0
cEDH,,ramirez-depietro-pillager,,,,0,100,12,27,96,1.93,0.29,4.2,6,7,2,2,2,6,9,11,11,9,1,19,0.31,18,5,8,0.024,0.049,0.073,0.3055
cEDH,,pia-nalaar-consul-of-revival,,,,0,100,10,31,97,2.42,0.21,3.9,,,1,0,0,2,6,4,1,10,2,21,0.15,9,5,,0,0,0,0
cEDH,,kalain-reclusive-painter,,,,0,100,17,45,100,1.65,0.26,5.3,,,3,0,0,4,2,3,2,8,2,25,0.13,13,5,,0,0,0,0
cEDH,,rocco-street-chef,,,,0,100,8,30,100,2.24,0.21,3.5,,,5,0,0,6,7,4,2,9,1,29,0.15,11,5,,0,0,0,0
cEDH,,xanathar-guild-kingpin,,,,0,100,7,28,100,2.15,0.25,3.3,6,,3,2,2,7,10,9,12,7,2,13,0.28,18,5,8,0.013,0.032,0.0625,0.288
cEDH,,sen-triplets,,,,0,100,8,31,100,1.96,0.25,3.7,6,9,2,2,2,7,12,7,13,7,2,18,0.27,23,5,8,0.01,0.0285,0.063,0.301
cEDH,,captain-nghathrod,,,,0,100,6,33,100,2.6,0.17,3.7,3,3,6,6,9,5,10,5,10,8,3,9,0.23,13,5,6,0.0695,0.0975,0.1205,0.265
cEDH,,zimone-quandrix-prodigy,,,,0,100,6,31,100,2.09,0.26,3.4,,,3,0,0,5,10,7,11,8,1,18,0.26,16,5,,0,0,0,0
cEDH,,tatyova-benthic-druid,,,,0,100,5,36,97,2.33,0.26,3.5,13,,7,6,3,4,10,6,11,7,1,21,0.24,13,5,10,0,0,0,0.001
cEDH,,aesi-tyrant-of-gyre-strait,,,,0,100,6,36,94,2.45,0.23,3.6,13,,13,6,3,4,7,6,11,6,1,26,0.23,14,5,10,0,0,0,0.001
cEDH,,goreclaw-terror-of-qal-sisma,,,,0,100,3,35,97,3.55,0.13,3.4,,,4,0,0,2,21,4,0,4,0,25,0.08,4,5,,0,0,0,0
cEDH,,ghalta-primal-hunger,,,,0,100,6,30,100,3.2,0.21,3.4,,,22,0,0,3,17,2,0,5,0,32,0.07,9,5,,0,0,0,0
cEDH,,omnath-locus-of-mana,,,,0,100,3,36,100,3.06,0.18,3.4,,,4,0,0,4,14,0,0,6,0,31,0.06,8,5,,0,0,0,0
cEDH,,yisan-the-wanderer-bard,,,,0,100,4,31,100,2.16,0.29,3.2,,,13,0,0,6,3,0,0,12,0,21,0.12,9,5,,0,0,0,0
cEDH,,azusa-lost-but-seeking,,,,0,100,4,43,98,2.68,0.2,3.4,,,1,0,0,6,7,0,0,8,0,21,0.08,10,5,,0,0,0,0
cEDH,,arixmethes-slumbering-isle,,,,0,100,3,41,90,2.68,0.2,3.3,,,10,0,0,3,11,4,8,13,2,24,0.25,5,5,,0,0,0,0
cEDH,,mayael-the-anima,,,,0,100,5,31,100,4.14,0.19,3.4,,,0,0,0,3,10,5,2,13,0,26,0.2,9,5,,0,0,0,0
cEDH,,roxanne-starfall-savant,,,,0,100,11,28,100,2.07,0.31,3.9,,,6,0,0,7,5,4,2,11,0,30,0.17,14,5,,0,0,0,0
cEDH,,hans-eriksson,,,,0,100,5,31,94,2.55,0.24,3.3,10,,4,1,6,8,7,3,1,11,1,19,0.15,8,5,9,0,0.0005,0.0015,0.056
cEDH,,jodah-archmage-eternal,,,,0,100,6,34,100,3.98,0.19,3.6,28,,1,1,3,6,11,9,6,9,3,22,0.24,16,5,10,0,0,0,0.0015
cEDH,,rukarumel-biologist,,,,0,100,6,30,97,2.17,0.23,3.3,8,,10,1,1,9,8,3,6,7,0,22,0.16,20,5,8,0.002,0.008,0.02,0.2515
cEDH,,reki-the-history-of-kamigawa,,,,0,100,4,35,94,2.8,0.17,3.4,,,0,0,0,4,10,0,0,6,0,28,0.06,6,5,,0,0,0,0
cEDH,,garth-one-eye,,,,0,100,8,30,100,1.91,0.33,3.8,4,4,15,4,7,8,7,6,8,6,1,25,0.2,22,5,7,0.0435,0.095,0.1485,0.4955
cEDH,,jared-carthalion,,,,0,100,4,37,86,3.46,0.1,3.4,,,0,0,0,0,14,2,1,12,5,15,0.15,3,5,,0,0,0,0
cEDH,,cromat,,,,0,94,6,27,100,2.13,0.2765957446808511,3.4,4,5,5,4,8,7,8,5,5,5,0,21,0.1595744680851064,23,5,8,0.027,0.049,0.083,0.415
cEDH,,ramos-dragon-engine,,,,0,100,11,31,100,1.96,0.32,4.4,6,7,5,1,2,9,7,5,8,5,2,30,0.18,29,5,6,0.071,0.1515,0.227,0.576
cEDH,,ratadrabik-of-urborg,,,,0,100,10,28,96,2,0.22,3.9,8,,20,6,9,8,7,3,1,7,1,22,0.11,14,5,9,0.0025,0.005,0.016,0.2085
cEDH,,dihada-binder-of-wills,,,,0,98,11,24,100,1.95,0.2653061224489796,3.8,9,,8,1,3,9,5,4,2,9,1,27,0.15306122448979592,18,5,9,0.004,0.0075,0.0145,0.1365
cEDH,,cadric-soul-kindler,,,,0,100,6,33,97,2.75,0.11,3.6,,,0,0,0,2,10,2,1,10,4,17,0.13,6,5,,0,0,0,0
cEDH,,magnus-the-red,,,,0,100,2,34,94,3.09,0.1,3.1,14,,3,2,2,4,12,4,7,3,0,16,0.14,6,5,9,0,0,0,0.0045
cEDH,,jhoira-weatherlight-captain,,,,0,100,11,26,100,1.91,0.3,3.6,4,4,33,6,15,3,15,8,8,9,3,24,0.25,14,5,7,0.0085,0.0175,0.027,0.0805
cEDH,,saheeli-the-gifted,,,,0,100,6,29,100,2.96,0.18,3.2,28,,6,1,3,5,11,7,12,10,3,18,0.29,14,5,,0,0,0,0
cEDH,,torbran-thane-of-red-fell,,,,0,100,10,32,97,2.51,0.16,3.9,9,,1,1,2,3,9,5,4,20,6,20,0.29,8,5,6,0.014,0.042,0.0735,0.1905
cEDH,,ojer-axonil-deepest-might,,,,0,100,11,29,100,2.11,0.2,3.8,,,2,0,0,2,6,5,4,14,4,18,0.23,9,5,,0,0,0,0
cEDH,,solphim-mayhem-dominus,,,,0,100,11,33,97,2.36,0.16,4.1,9,,4,3,3,2,5,5,3,16,7,20,0.24,8,5,8,0.0055,0.0155,0.0345,0.192
Nicht-cEDH,,thranduil-the-elvenking,,,,0,100,3,35,94,2.75,0.11,3.3,,,8,0,0,6,9,3,3,4,1,22,0.1,1,5,,0,0,0,0
Nicht-cEDH,,the-great-goblin,,,,0,100,2,35,89,2.82,0.09,3.2,8,,9,1,5,0,8,0,0,13,1,15,0.13,1,5,8,0,0,0.0005,0.0045
Nicht-cEDH,,smaug-the-impenetrable,,,,0,100,3,36,94,3.41,0.04,3.4,8,,7,5,7,2,7,2,0,20,5,25,0.22,3,5,9,0,0,0.002,0.11
Nicht-cEDH,,bard-king-of-dale,,,,0,100,1,36,94,2.7,0.12,3,,,3,0,0,0,31,2,7,8,2,13,0.17,2,5,,0,0,0,0
Nicht-cEDH,,the-madcap-jester,,,,0,100,2,35,91,3.17,0.06,3.2,,,0,0,0,0,5,9,7,5,2,15,0.21,3,5,,0,0,0,0
Nicht-cEDH,,kinnan-bonder-prodigy,,,,0,100,7,29,100,2.61,0.23,3.3,,,13,0,0,4,10,6,12,7,1,27,0.25,13,5,,0,0,0,0
Nicht-cEDH,,kraum-ludevics-opus-tymna-the-weaver,,,,0,98,12,26,100,1.9,0.3163265306122449,4.2,4,3,7,4,7,7,11,8,10,5,0,23,0.23469387755102042,23,5,7,0.0305,0.06,0.0915,0.3905
Nicht-cEDH,,thrasios-triton-hero-tymna-the-weaver,,,,0,98,6,27,100,1.97,0.2857142857142857,3.1,6,,6,2,2,10,11,7,9,8,2,23,0.24489795918367346,22,5,8,0.01,0.0345,0.0955,0.482
Nicht-cEDH,,rograkh-son-of-rohgahh-silas-renn-seeker-adept,,,,0,98,15,23,100,1.83,0.336734693877551,4.3,4,3,6,4,7,6,9,12,12,6,0,24,0.30612244897959184,21,5,7,0.0405,0.0735,0.1055,0.366
Nicht-cEDH,,sisay-weatherlight-captain,,,,0,100,6,32,100,2.31,0.22,3.5,,,8,0,0,4,12,5,8,12,2,33,0.25,12,5,,0,0,0,0
Nicht-cEDH,,vivi-ornitier,,,,0,100,5,32,94,2.22,0.26,3.3,4,5,7,5,6,2,20,5,11,11,2,16,0.27,9,5,8,0.004,0.009,0.0205,0.1485
Nicht-cEDH,,rograkh-son-of-rohgahh-thrasios-triton-hero,,,,0,100,6,30,100,1.99,0.27,3.3,,,1,0,0,7,8,6,9,7,1,22,0.22,13,5,,0,0,0,0
Nicht-cEDH,,yuriko-the-tigers-shadow,,,,0,100,3,35,97,2.92,0.23,3.3,,,0,0,0,3,16,5,6,7,0,7,0.18,5,5,,0,0,0,0
Nicht-cEDH,,krrik-son-of-yawgmoth,,,,0,100,6,33,97,3.22,0.14,4,11,,10,2,10,5,7,3,0,11,1,13,0.14,8,5,9,0,0,0,0.0215
Nicht-cEDH,,magda-brazen-outlaw,,,,0,100,2,33,100,2.51,0.2,3.2,,,7,0,0,2,5,3,2,17,3,20,0.22,2,5,,0,0,0,0
Nicht-cEDH,,etali-primal-conqueror,,,,0,100,13,33,97,2.36,0.23,4.6,,,6,0,0,2,5,4,2,6,0,35,0.12,9,5,,0,0,0,0
Nicht-cEDH,,kefka-court-mage,,,,0,100,4,34,94,2.73,0.14,3.6,11,,2,1,3,4,12,7,6,13,4,18,0.26,12,5,10,0,0,0,0.0135
Nicht-cEDH,,glarb-calamitys-augur,,,,0,100,3,35,86,2.69,0.18,3.2,,,0,0,0,4,10,4,6,8,3,25,0.18,11,5,,0,0,0,0
Nicht-cEDH,,urza-lord-high-artificer,,,,0,100,6,31,97,2.32,0.23,3.4,,,8,0,0,2,17,6,10,6,1,12,0.22,10,5,,0,0,0,0
Nicht-cEDH,,tivit-seller-of-secrets,,,,0,100,4,33,94,2.51,0.17,3.4,8,,4,2,3,6,10,5,9,9,2,21,0.23,15,5,8,0.005,0.033,0.078,0.4915
Nicht-cEDH,,hashaton-scarabs-fist,,,,0,100,2,34,94,3.09,0.16,3.2,,,1,0,0,2,24,4,5,13,5,15,0.22,7,5,,0,0,0,0
Nicht-cEDH,,ob-nixilis-captive-kingpin,,,,0,100,10,31,97,2.2,0.19,4.2,6,7,5,3,4,4,5,4,2,17,3,20,0.23,10,5,8,0.007,0.0255,0.066,0.429
Nicht-cEDH,,najeela-the-blade-blossom,,,,0,100,4,34,97,2.14,0.21,3.3,6,10,4,4,16,5,7,5,4,5,1,24,0.14,10,5,7,0.0295,0.098,0.182,0.5935
Nicht-cEDH,,thrasios-triton-hero-yoshimaru-ever-faithful,,,,0,100,6,31,100,1.99,0.28,3.4,,,10,0,0,6,11,5,8,7,1,23,0.2,14,5,,0,0,0,0
Nicht-cEDH,,atraxa-grand-unifier,,,,0,100,4,35,89,2.54,0.18,3.4,,,6,0,0,3,13,3,4,11,3,28,0.18,10,5,,0,0,0,0
Nicht-cEDH,,ral-monsoon-mage,,,,0,100,11,29,100,2.06,0.26,4,4,3,11,2,5,3,20,12,9,10,0,23,0.31,10,5,7,0.0265,0.047,0.0705,0.214
Nicht-cEDH,,terra-magical-adept,,,,0,100,1,35,97,3.11,0.11,3.1,,,2,0,0,2,16,3,4,14,0,22,0.21,5,5,,0,0,0,0
Nicht-cEDH,,winota-joiner-of-forces,,,,0,100,3,34,97,2.38,0.21,3.2,6,,5,5,10,0,2,2,2,12,1,11,0.16,2,5,8,0,0.001,0.0035,0.0615
Nicht-cEDH,,stella-lee-wild-card,,,,0,100,3,33,91,2.09,0.24,3.1,,,0,0,0,4,24,6,6,6,1,14,0.18,4,5,,0,0,0,0
Nicht-cEDH,,lathril-blade-of-the-elves,,,,0,100,1,35,86,3.29,0.07,2.9,,,5,0,0,2,9,0,0,9,2,17,0.09,0,5,,0,0,0,0
Nicht-cEDH,,muldrotha-the-gravetide,,,,0,100,2,36,92,2.63,0.13,3.1,7,,1,1,1,3,11,1,3,8,2,17,0.12,4,5,9,0,0,0.0005,0.054
Nicht-cEDH,,sidisi-brood-tyrant,,,,0,100,1,36,83,2.81,0.11,2.9,,,1,0,0,2,4,0,1,6,1,18,0.07,0,5,,0,0,0,0
Nicht-cEDH,,experiment-kraj,,,,0,100,2,34,85,2.8,0.06,3,16,,27,1,2,0,8,0,4,5,1,20,0.09,0,5,10,0,0,0,0.001
Nicht-cEDH,,tasigur-the-golden-fang,,,,0,100,4,35,97,2.51,0.23,3.5,6,9,2,1,2,4,9,5,9,12,4,18,0.26,12,5,8,0.0015,0.0065,0.024,0.1675
Nicht-cEDH,,abomination-of-llanowar,,,,0,100,1,34,82,3.05,0.06,2.9,,,0,0,0,0,11,0,0,11,2,17,0.11,0,5,,0,0,0,0
Nicht-cEDH,,wort-boggart-auntie,,,,0,100,1,35,86,2.72,0.13,2.9,,,1,0,0,2,7,0,0,17,1,9,0.17,0,5,,0,0,0,0
Nicht-cEDH,,pashalik-mons,,,,0,100,1,35,91,2.55,0.13,3,,,1,0,0,1,8,0,0,17,2,9,0.17,0,5,,0,0,0,0
Nicht-cEDH,,juri-master-of-the-revue,,,,0,100,1,36,89,2.67,0.13,3,6,,10,6,11,1,13,0,0,16,3,22,0.16,0,5,7,0.001,0.0095,0.0255,0.0965
Nicht-cEDH,,mauhur-uruk-hai-captain,,,,0,100,1,34,82,2.95,0.04,2.9,20,,1,1,2,0,10,0,0,13,2,8,0.13,1,5,,0,0,0,0
Nicht-cEDH,,ugluk-of-the-white-hand,,,,0,100,1,35,86,2.69,0.07,2.9,20,,1,1,2,0,11,0,0,12,1,12,0.12,0,5,,0,0,0,0
Nicht-cEDH,,grenzo-dungeon-warden,,,,0,100,3,35,89,3.22,0.08,3.2,7,,10,2,5,1,7,0,0,15,2,18,0.15,0,5,7,0.001,0.0015,0.005,0.0235
Nicht-cEDH,,rivaz-of-the-claw,,,,0,100,1,36,89,3.81,0.03,3,,,1,0,0,1,11,0,0,14,4,17,0.14,0,5,,0,0,0,0
Nicht-cEDH,,bladewing-the-risen,,,,0,100,2,35,89,3.78,0.06,3.2,,,2,0,0,3,11,0,0,14,5,17,0.14,1,5,,0,0,0,0
Nicht-cEDH,,ognis-the-dragons-lash,,,,0,100,1,35,94,3.15,0.07,3,,,0,0,0,0,9,1,0,9,2,26,0.1,0,5,,0,0,0,0
Nicht-cEDH,,ziatora-the-incinerator,,,,0,100,1,36,92,3.69,0.06,3,15,,1,1,2,0,11,2,0,10,1,18,0.12,0,5,,0,0,0,0
Nicht-cEDH,,korvold-fae-cursed-king,,,,0,100,3,34,91,2.74,0.13,3.3,9,,11,5,1,3,5,1,0,13,3,33,0.14,5,5,8,0.0005,0.0085,0.027,0.1955
Nicht-cEDH,,ganax-astral-hunter,,,,0,100,1,34,88,4.15,0.05,3,,,0,0,0,0,9,2,0,18,4,24,0.2,1,5,,0,0,0,0
Nicht-cEDH,,the-council-of-four,,,,0,100,1,35,89,2.94,0.07,3,27,,2,1,1,0,24,1,7,11,5,16,0.19,2,5,,0,0,0,0
Nicht-cEDH,,shorikai-genesis-engine,,,,0,100,1,34,91,2.92,0.12,3,,,1,0,0,1,13,2,4,11,3,14,0.17,4,5,,0,0,0,0
Nicht-cEDH,,ephara-god-of-the-polis,,,,0,100,1,38,89,3.21,0.06,3,29,,2,1,1,0,10,3,8,18,5,14,0.29,2,5,,0,0,0,0
Nicht-cEDH,,alandra-sky-dreamer,,,,0,100,1,35,91,2.8,0.13,3,,,0,0,0,0,45,1,5,5,2,8,0.11,2,5,,0,0,0,0
Nicht-cEDH,,minn-wily-illusionist,,,,0,100,1,34,94,2.86,0.15,3,,,1,0,0,0,39,1,6,4,1,9,0.11,2,5,,0,0,0,0
Nicht-cEDH,,mondrak-glory-dominus,,,,0,100,1,35,91,3.25,0.1,3,,,0,0,0,0,15,2,0,10,6,9,0.12,3,5,,0,0,0,0
Nicht-cEDH,,jeleva-nephalias-scourge,,,,0,100,2,36,94,4.33,0.05,3.2,,,0,0,0,1,11,17,3,10,5,17,0.3,1,5,,0,0,0,0
Nicht-cEDH,,evelyn-the-covetous,,,,0,100,2,33,88,2.9,0.1,3.1,,,1,0,0,2,12,2,4,11,5,14,0.17,4,5,,0,0,0,0
Nicht-cEDH,,don-andres-the-renegade,,,,0,100,1,36,89,3.52,0.03,3,,,0,0,0,0,5,11,1,8,1,22,0.2,0,5,,0,0,0,0
